student_id,year,policy,demographic,overall_satisfaction,academic_satisfaction,social_satisfaction,diversity_satisfaction,career_prep_satisfaction
542,2024,Merit-Based Admissions,White,4,3,5,3,3
543,2024,Merit-Based Admissions,Asian,3,3,5,1,2
544,2024,Merit-Based Admissions,Hispanic,4,5,4,3,3
545,2024,Merit-Based Admissions,Asian,3,5,3,2,3
546,2024,Merit-Based Admissions,Asian,4,5,2,3,4
547,2024,Merit-Based Admissions,White,4,4,3,2,5
548,2024,Merit-Based Admissions,White,2,1,5,1,1
549,2024,Merit-Based Admissions,Black,3,4,3,2,4
550,2024,Merit-Based Admissions,White,2,1,4,2,2
551,2024,Merit-Based Admissions,White,4,4,5,1,5
552,2024,Merit-Based Admissions,Black,4,5,4,3,4
553,2024,Merit-Based Admissions,Black,4,5,3,5,1
554,2024,Merit-Based Admissions,Asian,3,4,5,1,4
555,2024,Merit-Based Admissions,Asian,3,2,4,3,4
556,2024,Merit-Based Admissions,White,3,3,5,3,1
557,2024,Merit-Based Admissions,White,4,4,4,4,3
558,2024,Merit-Based Admissions,Asian,4,4,5,3,5
559,2024,Merit-Based Admissions,White,3,3,3,3,3
560,2024,Merit-Based Admissions,Asian,4,2,5,4,5
561,2024,Merit-Based Admissions,White,3,4,4,3,1
562,2024,Merit-Based Admissions,White,4,2,5,4,5
563,2024,Merit-Based Admissions,Asian,2,3,3,3,1
564,2024,Merit-Based Admissions,Asian,4,5,4,2,5
565,2024,Merit-Based Admissions,Asian,3,5,2,2,3
566,2024,Merit-Based Admissions,White,4,5,5,2,3
567,2024,Merit-Based Admissions,Asian,4,5,5,2,3
568,2024,Merit-Based Admissions,Asian,5,4,3,4,5
569,2024,Merit-Based Admissions,Hispanic,5,4,5,4,5
570,2024,Merit-Based Admissions,White,4,5,4,1,4
571,2024,Merit-Based Admissions,White,3,5,2,3,1
572,2024,Merit-Based Admissions,Black,2,2,3,4,1
573,2024,Merit-Based Admissions,White,4,5,5,4,2
574,2024,Merit-Based Admissions,Asian,2,1,3,3,3
575,2024,Merit-Based Admissions,White,3,3,1,4,3
576,2024,Merit-Based Admissions,White,4,5,5,4,2
577,2024,Merit-Based Admissions,Asian,4,4,5,4,2
578,2024,Merit-Based Admissions,White,3,3,4,3,4
579,2024,Merit-Based Admissions,Hispanic,3,3,5,1,1
580,2024,Merit-Based Admissions,Asian,4,4,4,3,5
581,2024,Merit-Based Admissions,Asian,3,1,4,3,3
582,2024,Merit-Based Admissions,Hispanic,3,4,5,2,2
583,2024,Merit-Based Admissions,Asian,2,1,2,3,3
584,2024,Merit-Based Admissions,Asian,3,2,3,1,5
585,2024,Merit-Based Admissions,White,4,5,5,2,4
586,2024,Merit-Based Admissions,Hispanic,3,2,4,1,5
587,2024,Merit-Based Admissions,White,4,3,4,2,5
588,2024,Merit-Based Admissions,White,4,5,4,2,3
589,2024,Merit-Based Admissions,White,5,4,5,4,5
590,2024,Merit-Based Admissions,White,4,4,5,4,2
591,2024,Merit-Based Admissions,Hispanic,4,5,4,3,4
592,2024,Merit-Based Admissions,White,4,5,1,5,5
593,2024,Merit-Based Admissions,Asian,4,3,3,3,5
594,2024,Merit-Based Admissions,Asian,3,3,3,3,5
595,2024,Merit-Based Admissions,Hispanic,3,1,5,3,2
596,2024,Merit-Based Admissions,White,4,4,5,4,2
597,2024,Merit-Based Admissions,White,4,2,5,4,5
598,2024,Merit-Based Admissions,White,5,5,5,5,3
599,2024,Merit-Based Admissions,Asian,3,5,4,3,1
600,2024,Merit-Based Admissions,White,4,5,5,2,2
601,2024,Merit-Based Admissions,Asian,5,5,5,3,5
602,2024,Merit-Based Admissions,White,2,1,5,1,1
603,2024,Merit-Based Admissions,White,3,4,3,3,3
604,2024,Merit-Based Admissions,Asian,4,5,5,1,4
605,2024,Merit-Based Admissions,White,3,3,3,2,3
606,2024,Merit-Based Admissions,Hispanic,2,2,2,2,5
607,2024,Merit-Based Admissions,Asian,3,3,4,3,2
608,2024,Merit-Based Admissions,White,2,1,4,3,1
609,2024,Merit-Based Admissions,White,3,4,5,2,1
610,2024,Merit-Based Admissions,White,4,4,5,2,3
611,2024,Merit-Based Admissions,White,4,3,4,3,5
612,2024,Merit-Based Admissions,White,3,4,3,2,3
613,2024,Merit-Based Admissions,Hispanic,4,1,5,3,4
614,2024,Merit-Based Admissions,White,2,5,3,2,1
615,2024,Merit-Based Admissions,Hispanic,5,5,2,3,5
616,2024,Merit-Based Admissions,White,4,5,3,3,4
617,2024,Merit-Based Admissions,Black,3,2,5,3,4
618,2024,Merit-Based Admissions,Asian,4,5,2,2,5
619,2024,Merit-Based Admissions,Asian,4,4,4,3,3
620,2024,Merit-Based Admissions,Hispanic,4,3,5,3,5
621,2024,Merit-Based Admissions,White,4,5,4,4,1
622,2024,Merit-Based Admissions,Black,4,5,4,4,5
623,2024,Merit-Based Admissions,Asian,4,2,4,3,5
624,2024,Merit-Based Admissions,Asian,3,4,4,2,2
625,2024,Merit-Based Admissions,Hispanic,5,4,5,3,5
626,2024,Merit-Based Admissions,Asian,3,2,4,2,3
627,2024,Merit-Based Admissions,Asian,4,3,3,3,5
628,2024,Merit-Based Admissions,White,3,4,4,2,1
629,2024,Merit-Based Admissions,Asian,4,3,5,2,4
630,2024,Merit-Based Admissions,White,4,5,3,2,5
631,2024,Merit-Based Admissions,Hispanic,4,4,3,3,4
632,2024,Merit-Based Admissions,White,3,1,5,4,5
633,2024,Merit-Based Admissions,Hispanic,3,4,4,2,2
634,2024,Merit-Based Admissions,Asian,4,3,5,3,5
635,2024,Merit-Based Admissions,White,3,4,3,2,3
636,2024,Merit-Based Admissions,White,3,1,5,1,5
637,2024,Merit-Based Admissions,Hispanic,3,3,4,2,5
638,2024,Merit-Based Admissions,White,3,3,2,3,4
639,2024,Merit-Based Admissions,Asian,3,1,4,3,5
640,2024,Merit-Based Admissions,Asian,5,5,5,4,4
641,2024,Merit-Based Admissions,Asian,4,4,4,2,4
642,2024,Merit-Based Admissions,White,3,3,4,1,4
643,2024,Merit-Based Admissions,White,3,5,2,2,3
644,2024,Merit-Based Admissions,Hispanic,3,3,5,3,1
645,2024,Merit-Based Admissions,Asian,5,5,4,3,5
646,2024,Merit-Based Admissions,White,5,4,5,4,4
647,2024,Merit-Based Admissions,White,4,3,4,3,5
648,2024,Merit-Based Admissions,Asian,4,4,3,3,4
649,2024,Merit-Based Admissions,Asian,4,5,5,3,1
650,2024,Merit-Based Admissions,Asian,5,5,4,5,5
651,2024,Merit-Based Admissions,Asian,2,3,3,3,1
652,2024,Merit-Based Admissions,White,4,4,5,2,4
653,2024,Merit-Based Admissions,Asian,3,3,4,2,3
654,2024,Merit-Based Admissions,Black,3,3,5,2,3
655,2024,Merit-Based Admissions,White,3,1,4,3,4
656,2024,Merit-Based Admissions,Asian,4,1,5,4,4
657,2024,Merit-Based Admissions,Asian,3,1,2,4,5
658,2024,Merit-Based Admissions,Asian,3,5,2,2,1
659,2024,Merit-Based Admissions,Black,2,1,5,2,4
660,2024,Merit-Based Admissions,Asian,3,3,3,2,1
661,2024,Merit-Based Admissions,Asian,5,5,5,2,5
662,2024,Merit-Based Admissions,Asian,4,2,5,4,3
663,2024,Merit-Based Admissions,Hispanic,3,2,5,3,2
664,2024,Merit-Based Admissions,Asian,4,5,2,4,4
665,2024,Merit-Based Admissions,Hispanic,3,4,5,1,3
666,2024,Merit-Based Admissions,White,5,5,5,2,4
667,2024,Merit-Based Admissions,White,4,4,5,3,4
668,2024,Merit-Based Admissions,White,4,5,5,3,3
669,2024,Merit-Based Admissions,White,5,4,5,3,5
670,2024,Merit-Based Admissions,Hispanic,3,2,2,3,5
671,2024,Merit-Based Admissions,White,2,3,5,1,1
672,2024,Merit-Based Admissions,White,3,4,2,2,3
673,2024,Merit-Based Admissions,Asian,5,4,5,4,4
674,2024,Merit-Based Admissions,Asian,4,4,3,4,5
675,2024,Merit-Based Admissions,White,3,4,5,3,2
676,2024,Merit-Based Admissions,Hispanic,3,5,5,3,1
677,2024,Merit-Based Admissions,White,3,3,3,4,2
678,2024,Merit-Based Admissions,White,3,5,2,3,3
679,2024,Merit-Based Admissions,Hispanic,3,3,3,2,2
680,2024,Merit-Based Admissions,White,5,5,4,3,5
681,2024,Merit-Based Admissions,White,3,1,3,3,3
682,2024,Merit-Based Admissions,White,3,2,5,2,4
683,2024,Merit-Based Admissions,Asian,3,3,1,4,4
684,2024,Merit-Based Admissions,Asian,4,5,3,3,3
685,2024,Merit-Based Admissions,White,4,5,5,2,3
686,2024,Merit-Based Admissions,White,5,5,4,3,5
687,2024,Merit-Based Admissions,Asian,3,2,3,3,3
688,2024,Merit-Based Admissions,White,4,4,3,4,3
689,2024,Merit-Based Admissions,Asian,4,5,5,3,4
690,2024,Merit-Based Admissions,White,3,5,4,3,1
691,2024,Merit-Based Admissions,White,4,2,5,4,3
692,2024,Merit-Based Admissions,White,4,3,5,4,3
693,2024,Merit-Based Admissions,White,4,4,4,3,4
694,2024,Merit-Based Admissions,White,4,5,4,4,2
695,2024,Merit-Based Admissions,Asian,4,5,3,5,5
696,2024,Merit-Based Admissions,Asian,5,5,5,4,1
697,2024,Merit-Based Admissions,Asian,5,5,4,4,5
698,2024,Merit-Based Admissions,Asian,2,2,4,3,1
699,2024,Merit-Based Admissions,White,3,3,3,3,3
700,2024,Merit-Based Admissions,Hispanic,2,1,5,3,1
701,2024,Merit-Based Admissions,White,3,3,3,2,4
702,2024,Merit-Based Admissions,White,3,4,5,3,2
703,2024,Merit-Based Admissions,Asian,4,4,5,2,5
704,2024,Merit-Based Admissions,Asian,3,3,2,5,1
705,2024,Merit-Based Admissions,White,2,2,4,1,2
706,2024,Merit-Based Admissions,White,4,5,3,4,5
707,2024,Merit-Based Admissions,Asian,3,3,4,2,4
708,2024,Merit-Based Admissions,White,3,5,3,2,3
709,2024,Merit-Based Admissions,Hispanic,3,5,2,3,3
710,2024,Merit-Based Admissions,White,3,2,5,3,2
711,2024,Merit-Based Admissions,White,3,1,5,2,4
712,2024,Merit-Based Admissions,Hispanic,3,1,5,2,3
713,2024,Merit-Based Admissions,White,4,5,5,2,4
714,2024,Merit-Based Admissions,White,4,5,4,4,3
715,2024,Merit-Based Admissions,Asian,2,2,2,1,4
716,2024,Merit-Based Admissions,Asian,4,4,4,4,4
717,2024,Merit-Based Admissions,White,4,4,3,4,5
718,2024,Merit-Based Admissions,White,4,5,4,4,3
719,2024,Merit-Based Admissions,Asian,3,2,5,3,2
720,2024,Merit-Based Admissions,White,4,5,4,3,3
721,2024,Merit-Based Admissions,White,3,2,3,4,3
722,2024,Merit-Based Admissions,Asian,4,5,2,3,3
723,2024,Merit-Based Admissions,White,4,5,5,4,4
724,2024,Merit-Based Admissions,Asian,4,5,5,3,1
725,2024,Merit-Based Admissions,White,2,2,3,4,1
726,2024,Merit-Based Admissions,White,4,2,5,5,4
727,2024,Merit-Based Admissions,Asian,4,1,5,4,5
728,2024,Merit-Based Admissions,White,4,3,5,3,5
729,2024,Merit-Based Admissions,White,5,5,4,4,5
730,2024,Merit-Based Admissions,Asian,5,4,5,4,5
731,2024,Merit-Based Admissions,Hispanic,3,3,3,1,5
732,2024,Merit-Based Admissions,Other,4,5,5,2,2
733,2024,Merit-Based Admissions,Asian,5,5,5,3,5
734,2024,Merit-Based Admissions,White,3,4,3,4,1
735,2024,Merit-Based Admissions,Asian,5,5,5,4,5
736,2024,Merit-Based Admissions,White,5,5,5,3,5
737,2024,Merit-Based Admissions,Asian,5,5,5,3,5
738,2024,Merit-Based Admissions,Asian,4,4,5,3,4
739,2024,Merit-Based Admissions,Asian,4,4,5,4,3
740,2024,Merit-Based Admissions,White,5,4,4,3,5
741,2024,Merit-Based Admissions,White,5,4,5,4,5
742,2024,Merit-Based Admissions,Asian,3,3,4,3,2
743,2024,Merit-Based Admissions,White,2,3,5,1,2
744,2024,Merit-Based Admissions,Other,3,2,3,3,5
745,2024,Merit-Based Admissions,Asian,4,4,5,4,5
746,2024,Merit-Based Admissions,Asian,4,4,1,5,4
747,2024,Merit-Based Admissions,Asian,3,1,3,4,5
748,2024,Merit-Based Admissions,Asian,4,5,3,4,5
749,2024,Merit-Based Admissions,White,3,2,3,3,3
750,2024,Merit-Based Admissions,Black,4,4,4,2,5
751,2024,Merit-Based Admissions,Asian,4,3,5,2,5
752,2024,Merit-Based Admissions,Asian,4,3,4,4,4
753,2024,Merit-Based Admissions,White,2,3,4,2,1
754,2024,Merit-Based Admissions,Asian,3,2,4,1,4
755,2024,Merit-Based Admissions,Hispanic,3,4,1,3,5
756,2024,Merit-Based Admissions,Asian,4,2,5,3,4
757,2024,Merit-Based Admissions,White,4,5,3,4,4
758,2024,Merit-Based Admissions,Asian,3,4,5,1,2
759,2024,Merit-Based Admissions,White,2,1,3,3,2
760,2024,Merit-Based Admissions,Hispanic,3,3,4,3,3
761,2024,Merit-Based Admissions,White,5,4,5,3,5
762,2024,Merit-Based Admissions,Hispanic,2,2,5,2,1
763,2024,Merit-Based Admissions,White,4,3,4,2,5
764,2024,Merit-Based Admissions,White,3,4,4,3,1
765,2024,Merit-Based Admissions,Asian,4,4,4,2,5
766,2024,Merit-Based Admissions,White,3,4,2,2,4
767,2024,Merit-Based Admissions,White,3,3,3,2,3
768,2024,Merit-Based Admissions,White,4,2,5,2,5
769,2024,Merit-Based Admissions,Asian,3,2,2,3,5
770,2024,Merit-Based Admissions,White,5,4,5,4,5
771,2024,Merit-Based Admissions,Asian,4,5,4,2,3
772,2024,Merit-Based Admissions,Hispanic,4,4,5,2,1
773,2024,Merit-Based Admissions,White,4,4,1,4,5
774,2024,Merit-Based Admissions,White,3,3,5,4,1
775,2024,Merit-Based Admissions,White,4,5,4,3,3
776,2024,Merit-Based Admissions,Asian,4,4,5,4,1
777,2024,Merit-Based Admissions,White,4,1,5,2,5
778,2024,Merit-Based Admissions,White,3,3,3,3,4
779,2024,Merit-Based Admissions,White,4,2,4,3,5
780,2024,Merit-Based Admissions,White,3,4,5,3,1
781,2024,Merit-Based Admissions,White,5,5,4,4,5
782,2024,Merit-Based Admissions,Hispanic,3,3,4,2,3
783,2024,Merit-Based Admissions,White,3,2,3,3,5
784,2024,Merit-Based Admissions,Black,3,3,4,3,2
785,2024,Merit-Based Admissions,White,5,5,4,2,5
786,2024,Merit-Based Admissions,White,4,5,5,4,2
787,2024,Merit-Based Admissions,Asian,4,3,4,4,4
788,2024,Merit-Based Admissions,White,2,2,2,4,1
789,2024,Merit-Based Admissions,White,3,4,2,3,3
790,2024,Merit-Based Admissions,Asian,3,4,5,2,2
791,2024,Merit-Based Admissions,White,3,2,4,3,2
792,2024,Merit-Based Admissions,White,5,5,5,3,5
793,2024,Merit-Based Admissions,White,3,3,4,2,1
794,2024,Merit-Based Admissions,White,4,5,2,4,4
795,2024,Merit-Based Admissions,Hispanic,4,4,5,3,4
796,2024,Merit-Based Admissions,White,4,5,2,3,5
797,2024,Merit-Based Admissions,White,3,5,1,2,5
798,2024,Merit-Based Admissions,Hispanic,3,4,3,3,3
799,2024,Merit-Based Admissions,White,4,5,4,3,3
800,2024,Merit-Based Admissions,White,4,5,3,4,2
801,2024,Merit-Based Admissions,Asian,3,4,3,3,3
802,2024,Merit-Based Admissions,Black,5,5,2,4,5
803,2024,Merit-Based Admissions,White,4,3,3,2,5
804,2024,Merit-Based Admissions,Asian,4,5,2,4,4
805,2024,Merit-Based Admissions,White,4,4,5,3,3
806,2024,Merit-Based Admissions,White,4,3,4,3,5
807,2024,Merit-Based Admissions,Black,2,1,4,4,1
808,2024,Merit-Based Admissions,Hispanic,3,1,5,3,1
809,2024,Merit-Based Admissions,White,4,5,2,5,3
810,2024,Merit-Based Admissions,White,4,3,4,3,5
811,2024,Merit-Based Admissions,White,3,1,5,1,5
812,2024,Merit-Based Admissions,White,4,4,4,3,3
813,2024,Merit-Based Admissions,Hispanic,4,5,3,1,5
814,2024,Merit-Based Admissions,White,4,5,3,3,5
815,2024,Merit-Based Admissions,Asian,2,2,3,2,1
816,2024,Merit-Based Admissions,Asian,3,2,4,2,3
817,2024,Merit-Based Admissions,Asian,4,3,5,3,5
818,2024,Merit-Based Admissions,White,4,3,5,2,5
819,2024,Merit-Based Admissions,White,4,5,2,4,3
820,2024,Merit-Based Admissions,White,2,1,3,3,2
821,2024,Merit-Based Admissions,White,2,3,3,2,1
822,2024,Merit-Based Admissions,White,3,4,3,2,1
823,2024,Merit-Based Admissions,White,5,5,5,3,5
824,2024,Merit-Based Admissions,Hispanic,4,3,4,2,5
825,2024,Merit-Based Admissions,Black,3,5,5,3,1
826,2024,Merit-Based Admissions,Hispanic,3,5,3,3,1
827,2024,Merit-Based Admissions,Asian,4,4,5,2,4
828,2024,Merit-Based Admissions,Asian,4,5,5,3,2
829,2024,Merit-Based Admissions,White,1,1,2,3,1
830,2024,Merit-Based Admissions,White,3,3,4,2,3
831,2024,Merit-Based Admissions,White,3,1,4,4,4
832,2024,Merit-Based Admissions,White,4,3,2,5,5
833,2024,Merit-Based Admissions,White,5,4,5,2,5
834,2024,Merit-Based Admissions,White,3,5,5,1,1
835,2024,Merit-Based Admissions,White,3,1,4,4,5
836,2024,Merit-Based Admissions,White,4,4,4,3,4
837,2024,Merit-Based Admissions,Asian,5,5,5,3,5
838,2024,Merit-Based Admissions,Hispanic,4,3,3,4,5
839,2024,Merit-Based Admissions,White,4,1,5,5,4
840,2024,Merit-Based Admissions,White,4,5,4,2,3
841,2024,Merit-Based Admissions,Asian,3,1,3,3,5
842,2024,Merit-Based Admissions,White,4,4,5,1,5
843,2024,Merit-Based Admissions,Asian,5,5,5,3,5
844,2024,Merit-Based Admissions,Other,3,2,2,2,4
845,2024,Merit-Based Admissions,Asian,4,3,3,5,5
846,2024,Merit-Based Admissions,White,4,2,5,2,5
847,2024,Merit-Based Admissions,White,5,4,4,5,5
848,2024,Merit-Based Admissions,Asian,3,4,2,2,2
849,2024,Merit-Based Admissions,White,3,2,4,2,3
850,2024,Merit-Based Admissions,White,4,5,5,4,3
851,2024,Merit-Based Admissions,White,4,3,3,3,5
852,2024,Merit-Based Admissions,Asian,4,2,5,4,5
853,2024,Merit-Based Admissions,Asian,4,3,4,3,5
854,2024,Merit-Based Admissions,White,2,1,5,2,3
855,2024,Merit-Based Admissions,White,4,4,4,3,4
856,2024,Merit-Based Admissions,Asian,3,3,2,5,4
857,2024,Merit-Based Admissions,White,3,2,4,2,5
858,2024,Merit-Based Admissions,White,4,4,3,3,5
859,2024,Merit-Based Admissions,White,5,5,5,4,5
860,2024,Merit-Based Admissions,White,3,2,5,3,1
861,2024,Merit-Based Admissions,Asian,4,5,4,4,3
862,2024,Merit-Based Admissions,Black,3,3,3,3,2
863,2024,Merit-Based Admissions,White,4,5,3,3,5
864,2024,Merit-Based Admissions,Asian,4,4,5,3,5
865,2024,Merit-Based Admissions,Asian,2,4,1,2,2
866,2024,Merit-Based Admissions,White,5,5,5,4,5
867,2024,Merit-Based Admissions,Asian,4,4,4,3,3
868,2024,Merit-Based Admissions,White,5,5,5,1,5
869,2024,Merit-Based Admissions,Asian,3,3,4,3,3
870,2024,Merit-Based Admissions,White,4,3,4,3,4
871,2024,Merit-Based Admissions,White,3,2,3,2,3
872,2024,Merit-Based Admissions,White,4,2,2,4,5
873,2024,Merit-Based Admissions,White,4,4,5,3,4
874,2024,Merit-Based Admissions,Asian,4,4,4,5,1
875,2024,Merit-Based Admissions,Asian,3,2,4,3,5
876,2024,Merit-Based Admissions,Black,5,5,5,4,5
877,2024,Merit-Based Admissions,Asian,3,4,4,2,4
878,2024,Merit-Based Admissions,Black,4,4,4,3,3
879,2024,Merit-Based Admissions,Asian,4,4,3,2,5
880,2024,Merit-Based Admissions,White,2,1,3,3,1
881,2024,Merit-Based Admissions,Asian,4,5,3,3,3
882,2024,Merit-Based Admissions,White,3,4,1,4,4
883,2024,Merit-Based Admissions,Asian,3,2,3,3,3
884,2024,Merit-Based Admissions,Other,3,5,4,2,1
885,2024,Merit-Based Admissions,White,4,4,3,3,4
886,2024,Merit-Based Admissions,White,2,5,2,1,2
887,2024,Merit-Based Admissions,Asian,5,5,3,3,5
888,2024,Merit-Based Admissions,White,4,5,4,4,5
889,2024,Merit-Based Admissions,White,3,3,5,3,2
890,2024,Merit-Based Admissions,White,4,5,5,2,4
891,2024,Merit-Based Admissions,White,5,4,5,4,2
892,2024,Merit-Based Admissions,Asian,5,5,4,3,5
893,2024,Merit-Based Admissions,White,2,1,2,3,3
894,2024,Merit-Based Admissions,White,4,4,4,2,5
895,2024,Merit-Based Admissions,White,4,4,5,2,5
896,2024,Merit-Based Admissions,White,4,4,2,4,3
897,2024,Merit-Based Admissions,White,5,5,5,2,5
898,2024,Merit-Based Admissions,Hispanic,2,2,2,2,3
899,2024,Merit-Based Admissions,Asian,4,3,4,5,3
900,2024,Merit-Based Admissions,White,3,4,4,2,2
901,2024,Merit-Based Admissions,White,4,2,5,3,5
902,2024,Merit-Based Admissions,White,4,3,5,3,3
903,2024,Merit-Based Admissions,White,4,5,5,3,4
904,2024,Merit-Based Admissions,Black,4,5,4,2,4
905,2024,Merit-Based Admissions,White,2,1,4,1,5
906,2024,Merit-Based Admissions,White,4,5,3,4,4
907,2024,Merit-Based Admissions,Asian,3,4,3,5,2
908,2024,Merit-Based Admissions,White,4,3,4,3,5
909,2024,Merit-Based Admissions,Asian,3,2,3,3,3
910,2024,Merit-Based Admissions,Hispanic,4,3,4,3,5
911,2024,Merit-Based Admissions,Asian,4,2,4,4,5
912,2024,Merit-Based Admissions,Asian,5,5,4,2,5
913,2024,Merit-Based Admissions,Asian,4,5,3,3,3
914,2024,Merit-Based Admissions,White,3,4,5,2,2
915,2024,Merit-Based Admissions,White,3,5,3,3,2
916,2024,Merit-Based Admissions,White,4,4,3,3,4
917,2024,Merit-Based Admissions,White,2,3,3,2,3
918,2024,Merit-Based Admissions,Asian,4,5,4,2,5
919,2024,Merit-Based Admissions,Asian,4,4,5,3,3
920,2024,Merit-Based Admissions,Asian,3,4,2,3,4
921,2024,Merit-Based Admissions,White,5,5,5,3,4
922,2024,Merit-Based Admissions,White,3,3,2,4,2
923,2024,Merit-Based Admissions,White,5,5,5,2,5
924,2024,Merit-Based Admissions,Asian,4,5,4,5,3
925,2024,Merit-Based Admissions,White,4,5,4,4,3
926,2024,Merit-Based Admissions,Asian,4,5,4,2,2
927,2024,Merit-Based Admissions,White,3,1,3,3,3
928,2024,Merit-Based Admissions,Asian,3,3,4,1,2
929,2024,Merit-Based Admissions,White,4,3,5,2,5
930,2024,Merit-Based Admissions,White,4,5,5,4,5
931,2024,Merit-Based Admissions,Asian,4,5,4,2,5
932,2024,Merit-Based Admissions,White,3,5,2,4,2
933,2024,Merit-Based Admissions,White,4,4,5,1,5
934,2024,Merit-Based Admissions,Asian,3,2,5,4,1
935,2024,Merit-Based Admissions,Asian,4,5,4,3,1
936,2024,Merit-Based Admissions,White,3,4,2,1,5
937,2024,Merit-Based Admissions,White,4,4,2,3,5
938,2024,Merit-Based Admissions,Asian,4,4,2,2,5
939,2024,Merit-Based Admissions,White,3,2,4,4,3
940,2024,Merit-Based Admissions,Hispanic,5,5,5,2,5
941,2024,Merit-Based Admissions,White,3,3,3,2,4
942,2024,Merit-Based Admissions,Asian,3,5,5,2,2
943,2024,Merit-Based Admissions,White,5,5,5,4,4
944,2024,Merit-Based Admissions,Asian,5,4,5,2,5
945,2024,Merit-Based Admissions,Asian,4,5,5,3,1
946,2024,Merit-Based Admissions,White,3,3,4,3,3
947,2024,Merit-Based Admissions,Hispanic,4,5,5,4,1
948,2024,Merit-Based Admissions,White,4,4,2,4,4
949,2024,Merit-Based Admissions,White,3,2,5,1,5
950,2024,Merit-Based Admissions,White,3,3,4,3,2
951,2024,Merit-Based Admissions,Asian,3,3,2,2,4
952,2024,Merit-Based Admissions,Asian,3,4,4,4,2
953,2024,Merit-Based Admissions,White,3,2,4,5,1
954,2024,Merit-Based Admissions,White,3,4,5,2,2
955,2024,Merit-Based Admissions,White,3,2,4,3,3
956,2024,Merit-Based Admissions,White,4,5,2,4,4
957,2024,Merit-Based Admissions,Asian,2,1,3,2,3
958,2024,Merit-Based Admissions,White,5,5,4,5,5
959,2024,Merit-Based Admissions,White,4,2,5,4,5
960,2024,Merit-Based Admissions,White,3,2,4,1,5
961,2024,Merit-Based Admissions,White,4,5,5,3,3
962,2024,Merit-Based Admissions,Black,4,5,4,3,2
963,2024,Merit-Based Admissions,Asian,2,2,4,1,3
964,2024,Merit-Based Admissions,Asian,5,5,3,4,5
965,2024,Merit-Based Admissions,Black,3,1,5,2,5
966,2024,Merit-Based Admissions,Hispanic,3,2,3,2,4
967,2024,Merit-Based Admissions,White,4,4,4,2,5
968,2024,Merit-Based Admissions,Hispanic,3,4,5,3,1
969,2024,Merit-Based Admissions,Asian,4,4,4,2,5
970,2024,Merit-Based Admissions,White,4,2,5,4,3
971,2024,Merit-Based Admissions,Asian,5,5,5,4,4
972,2024,Merit-Based Admissions,White,5,5,5,3,4
973,2024,Merit-Based Admissions,White,4,5,4,2,5
974,2024,Merit-Based Admissions,White,4,5,4,2,5
975,2024,Merit-Based Admissions,White,3,1,4,3,5
976,2024,Merit-Based Admissions,Asian,4,3,5,3,4
977,2024,Merit-Based Admissions,White,3,4,3,3,1
978,2024,Merit-Based Admissions,Asian,3,3,4,3,2
979,2024,Merit-Based Admissions,White,5,3,4,3,5
980,2024,Merit-Based Admissions,White,3,3,5,2,3
981,2024,Merit-Based Admissions,White,4,5,3,3,3
982,2024,Merit-Based Admissions,White,3,3,4,2,5
983,2024,Merit-Based Admissions,White,4,4,4,3,4
984,2024,Merit-Based Admissions,White,2,3,2,2,1
985,2024,Merit-Based Admissions,Asian,4,5,5,1,5
986,2024,Merit-Based Admissions,White,4,5,5,4,2
987,2024,Merit-Based Admissions,Asian,4,3,4,2,5
988,2024,Merit-Based Admissions,Asian,5,3,5,3,5
989,2024,Merit-Based Admissions,Asian,3,3,4,1,4
990,2024,Merit-Based Admissions,White,4,5,4,3,4
991,2024,Merit-Based Admissions,Black,3,3,3,2,5
992,2024,Merit-Based Admissions,White,4,5,3,4,3
993,2024,Merit-Based Admissions,Asian,5,5,5,4,5
994,2024,Merit-Based Admissions,White,3,3,5,2,1
995,2024,Merit-Based Admissions,Asian,5,5,4,3,5
996,2024,Merit-Based Admissions,Hispanic,5,5,3,3,5
997,2024,Merit-Based Admissions,White,4,5,2,1,3
